customer_id,total_revenue,total_transactions,total_quantity,avg_transaction_value,customer_segment,frequency_group
gl6u90lc,13.24,1,4,13.24,High Value,One-time (1)
praupy4h,13.24,1,4,13.24,High Value,One-time (1)
gnym96fa,13.23,1,3,13.23,High Value,One-time (1)
z79hqtyl,13.23,1,3,13.23,High Value,One-time (1)
fd9irgav,13.23,1,3,13.23,High Value,One-time (1)
rx3u9e9l,13.23,1,5,13.23,High Value,One-time (1)
khnn5jo4,13.23,1,3,13.23,High Value,One-time (1)
ggor8j0e,13.23,1,3,13.23,High Value,One-time (1)
6vztokk4,13.23,1,3,13.23,High Value,One-time (1)
9ic36hca,13.23,1,3,13.23,High Value,One-time (1)
bhuiu30y,13.23,1,3,13.23,High Value,One-time (1)
qcccrw99,13.23,1,3,13.23,High Value,One-time (1)
sdetn3ho,13.23,1,3,13.23,High Value,One-time (1)
v4w0sbnb,13.2,1,3,13.2,High Value,One-time (1)
2ctegu8p,13.2,1,6,13.2,High Value,One-time (1)
ldhygbtj,13.2,1,5,13.2,High Value,One-time (1)
9cwu77t7,13.2,1,4,13.2,High Value,One-time (1)
948ju63l,13.2,2,6,6.6,High Value,Occasional (2-3)
ang4ukpl,13.2,1,1,13.2,High Value,One-time (1)
c6olkeas,13.2,1,3,13.2,High Value,One-time (1)
d1eie6ak,13.2,1,2,13.2,High Value,One-time (1)
du0isb5i,13.2,1,2,13.2,High Value,One-time (1)
aasipnrc,13.2,1,2,13.2,High Value,One-time (1)
lmfstytl,13.2,1,2,13.2,High Value,One-time (1)
1cdo05mx,13.2,1,3,13.2,High Value,One-time (1)
hfrrcv1e,13.2,1,2,13.2,High Value,One-time (1)
ipct6c0b,13.2,1,3,13.2,High Value,One-time (1)
xpudc62g,13.2,1,5,13.2,High Value,One-time (1)
3pt5r5rc,13.2,1,2,13.2,High Value,One-time (1)
cll91p2x,13.2,1,1,13.2,High Value,One-time (1)
50knxsdz,13.2,1,3,13.2,High Value,One-time (1)
nf1mkgp8,13.2,1,3,13.2,High Value,One-time (1)
ktr140qa,13.2,1,2,13.2,High Value,One-time (1)
64l9hbba,13.2,1,2,13.2,High Value,One-time (1)
z2p4xbwy,13.2,1,4,13.2,High Value,One-time (1)
d2ctu632,13.2,1,3,13.2,High Value,One-time (1)
hxrwy8pz,13.2,1,3,13.2,High Value,One-time (1)
uc7m077u,13.2,1,1,13.2,High Value,One-time (1)
x6lk1guy,13.2,1,2,13.2,High Value,One-time (1)
gl769yjx,13.2,1,2,13.2,High Value,One-time (1)
zbv6xa60,13.2,1,3,13.2,High Value,One-time (1)
0azaihzf,13.19,1,5,13.19,High Value,One-time (1)
asf5ehlh,13.169999999999998,3,3,4.39,High Value,Occasional (2-3)
ry3igwey,13.16,2,4,6.58,High Value,Occasional (2-3)
rontdi9o,13.16,2,4,6.58,High Value,Occasional (2-3)
985vdkpl,13.12,1,4,13.12,High Value,One-time (1)
gwcdqr1r,13.12,1,4,13.12,High Value,One-time (1)
3o0rmhb2,13.12,1,4,13.12,High Value,One-time (1)
0aqda53b,13.12,1,4,13.12,High Value,One-time (1)
1lg85e31,13.12,1,4,13.12,High Value,One-time (1)
dqz05ev5,13.12,1,4,13.12,High Value,One-time (1)
4emczt7w,13.12,1,4,13.12,High Value,One-time (1)
ao9vjll4,13.12,1,4,13.12,High Value,One-time (1)
4bidsrvp,13.12,1,4,13.12,High Value,One-time (1)
nwwc34wb,13.12,1,4,13.12,High Value,One-time (1)
jn4izwgj,13.12,1,4,13.12,High Value,One-time (1)
9ggm8j8y,13.11,1,3,13.11,High Value,One-time (1)
l6z01ogz,13.11,1,3,13.11,High Value,One-time (1)
1ve6uaa3,13.11,1,3,13.11,High Value,One-time (1)
r1oicx9n,13.11,1,3,13.11,High Value,One-time (1)
27l2s3sj,13.11,1,3,13.11,High Value,One-time (1)
665x9lfz,13.11,1,3,13.11,High Value,One-time (1)
a93xg6yz,13.11,1,3,13.11,High Value,One-time (1)
w6fvfgee,13.11,1,3,13.11,High Value,One-time (1)
cttqwlme,13.11,1,3,13.11,High Value,One-time (1)
p03vtm3f,13.11,1,3,13.11,High Value,One-time (1)
zxfif9ib,13.11,1,3,13.11,High Value,One-time (1)
igmg55ct,13.11,1,3,13.11,High Value,One-time (1)
4z3cdo4w,13.11,1,3,13.11,High Value,One-time (1)
n1tf3fmq,13.11,1,3,13.11,High Value,One-time (1)
f079gkdf,13.11,1,3,13.11,High Value,One-time (1)
1d5q4o72,13.11,1,3,13.11,High Value,One-time (1)
xknncyhb,13.11,1,3,13.11,High Value,One-time (1)
dt3ie759,13.11,1,3,13.11,High Value,One-time (1)
g9k30cms,13.1,1,5,13.1,High Value,One-time (1)
z5ta0ib2,13.1,1,5,13.1,High Value,One-time (1)
7xl7l72v,13.1,1,1,13.1,High Value,One-time (1)
7gpvgj7f,13.1,1,5,13.1,High Value,One-time (1)
9yt1s4ji,13.06,1,2,13.06,High Value,One-time (1)
jm9gkutc,13.05,1,5,13.05,High Value,One-time (1)
06hmq31y,13.01,1,3,13.01,High Value,One-time (1)
bf0ltowk,13.01,1,3,13.01,High Value,One-time (1)
n3b8pfy4,13.0,2,5,6.5,High Value,Occasional (2-3)
zk59aks7,13.0,1,2,13.0,High Value,One-time (1)
uykiazyr,13.0,1,2,13.0,High Value,One-time (1)
et6hp5pe,13.0,1,2,13.0,High Value,One-time (1)
qdy2cxgf,13.0,1,2,13.0,High Value,One-time (1)
cc23xb8m,13.0,1,2,13.0,High Value,One-time (1)
6isag8u6,13.0,1,2,13.0,High Value,One-time (1)
jg06r99h,13.0,1,2,13.0,High Value,One-time (1)
gc0idhv5,13.0,1,2,13.0,High Value,One-time (1)
k2qio2up,13.0,1,2,13.0,High Value,One-time (1)
8o8g8hzm,13.0,1,2,13.0,High Value,One-time (1)
jbfrkn7m,13.0,1,3,13.0,High Value,One-time (1)
r0xafgov,13.0,1,2,13.0,High Value,One-time (1)
7n9g4e01,13.0,1,2,13.0,High Value,One-time (1)
49sm9bhc,12.99,1,3,12.99,High Value,One-time (1)
oq42s2ax,12.96,1,3,12.96,High Value,One-time (1)
c12m9mtq,12.96,1,3,12.96,High Value,One-time (1)
dxo9nyd5,12.96,1,3,12.96,High Value,One-time (1)
w5ont8re,12.96,1,1,12.96,High Value,One-time (1)
x4nadp5m,12.96,1,3,12.96,High Value,One-time (1)
ceo80tdz,12.96,1,2,12.96,High Value,One-time (1)
qvi0x76u,12.96,1,4,12.96,High Value,One-time (1)
shw8123x,12.96,1,3,12.96,High Value,One-time (1)
6aqpkyks,12.96,1,4,12.96,High Value,One-time (1)
lx0qyj98,12.96,1,2,12.96,High Value,One-time (1)
0mlz1axo,12.96,1,1,12.96,High Value,One-time (1)
hhu8ww15,12.96,1,3,12.96,High Value,One-time (1)
8k6rmndd,12.96,1,2,12.96,High Value,One-time (1)
oxauzu9m,12.96,1,3,12.96,High Value,One-time (1)
57n1da1b,12.96,1,1,12.96,High Value,One-time (1)
ojrh58ow,12.96,1,2,12.96,High Value,One-time (1)
o8c2arum,12.96,1,3,12.96,High Value,One-time (1)
ktfxbwjs,12.96,1,3,12.96,High Value,One-time (1)
ugyt0eed,12.96,1,3,12.96,High Value,One-time (1)
m35vz8ir,12.96,1,1,12.96,High Value,One-time (1)
i7dlfus3,12.96,1,1,12.96,High Value,One-time (1)
7zruhxn0,12.96,1,3,12.96,High Value,One-time (1)
zinle7go,12.96,1,3,12.96,High Value,One-time (1)
pslg8zqu,12.96,1,3,12.96,High Value,One-time (1)
ifj11eox,12.96,1,3,12.96,High Value,One-time (1)
812ua0qk,12.96,1,6,12.96,High Value,One-time (1)
47zynmxc,12.96,1,1,12.96,High Value,One-time (1)
vpgbdlah,12.96,1,3,12.96,High Value,One-time (1)
2330ixwb,12.96,1,2,12.96,High Value,One-time (1)
e6v85pr3,12.96,1,3,12.96,High Value,One-time (1)
optuz0d5,12.96,1,3,12.96,High Value,One-time (1)
8ce4wco1,12.96,1,3,12.96,High Value,One-time (1)
wwbvwhit,12.96,1,3,12.96,High Value,One-time (1)
aw9qnkws,12.96,1,1,12.96,High Value,One-time (1)
4uh4vonx,12.96,1,3,12.96,High Value,One-time (1)
4trjqoop,12.96,1,1,12.96,High Value,One-time (1)
y4tee6dd,12.96,1,1,12.96,High Value,One-time (1)
2oatz3d3,12.96,1,3,12.96,High Value,One-time (1)
maazxdec,12.96,1,2,12.96,High Value,One-time (1)
0oeatpm5,12.96,1,3,12.96,High Value,One-time (1)
a410m0vu,12.96,1,2,12.96,High Value,One-time (1)
1ko6xnqx,12.96,1,3,12.96,High Value,One-time (1)
00h507qx,12.96,1,1,12.96,High Value,One-time (1)
rypbedrg,12.96,1,1,12.96,High Value,One-time (1)
rpnrfpji,12.96,1,3,12.96,High Value,One-time (1)
g87rurzk,12.96,1,4,12.96,High Value,One-time (1)
6vpxvgb5,12.96,1,3,12.96,High Value,One-time (1)
m26zjkj1,12.96,1,3,12.96,High Value,One-time (1)
r69xdtvm,12.96,1,4,12.96,High Value,One-time (1)
hcrrmq8t,12.96,1,4,12.96,High Value,One-time (1)
bch4j2lf,12.96,1,4,12.96,High Value,One-time (1)
hmng8fg2,12.96,1,3,12.96,High Value,One-time (1)
wz398s17,12.96,1,1,12.96,High Value,One-time (1)
01uo58q1,12.96,1,3,12.96,High Value,One-time (1)
mjsrd9q4,12.94,3,4,4.3133333333333335,High Value,Occasional (2-3)
gixwoiew,12.93,1,3,12.93,High Value,One-time (1)
1zhzr9m6,12.92,1,4,12.92,High Value,One-time (1)
gaxhsazf,12.87,1,3,12.87,High Value,One-time (1)
guo8i5jw,12.86,2,5,6.43,High Value,Occasional (2-3)
t8mlal8l,12.85,1,5,12.85,High Value,One-time (1)
h3pqo409,12.85,1,6,12.85,High Value,One-time (1)
0whtkzyc,12.84,1,3,12.84,High Value,One-time (1)
ktfwj0y2,12.84,1,4,12.84,High Value,One-time (1)
v2vdq48d,12.84,1,3,12.84,High Value,One-time (1)
d0jntrki,12.84,1,4,12.84,High Value,One-time (1)
3mozbwzd,12.84,1,3,12.84,High Value,One-time (1)
y0d89ra2,12.84,1,3,12.84,High Value,One-time (1)
v8zzyh9z,12.84,1,3,12.84,High Value,One-time (1)
75trpm2z,12.84,1,3,12.84,High Value,One-time (1)
yaedlbgq,12.81,1,3,12.81,High Value,One-time (1)
5waisgnf,12.81,1,3,12.81,High Value,One-time (1)
nbsnr1lw,12.81,1,3,12.81,High Value,One-time (1)
t5iw1x0c,12.81,1,3,12.81,High Value,One-time (1)
m5qykjf8,12.81,1,3,12.81,High Value,One-time (1)
p935xi9x,12.81,1,3,12.81,High Value,One-time (1)
qy7za2j0,12.81,1,3,12.81,High Value,One-time (1)
m7b40648,12.81,1,3,12.81,High Value,One-time (1)
spa2rz6b,12.81,1,3,12.81,High Value,One-time (1)
3qlx3f2x,12.809999999999999,3,4,4.27,High Value,Occasional (2-3)
tupj459u,12.8,1,4,12.8,High Value,One-time (1)
adcx9852,12.8,1,4,12.8,High Value,One-time (1)
3ofp5b7z,12.8,1,2,12.8,High Value,One-time (1)
arxy0dj4,12.8,1,2,12.8,High Value,One-time (1)
sr3ebfxl,12.8,1,4,12.8,High Value,One-time (1)
9lrkef2g,12.8,1,4,12.8,High Value,One-time (1)
dsuyqu3c,12.8,1,1,12.8,High Value,One-time (1)
6fwtv1dj,12.8,1,1,12.8,High Value,One-time (1)
8lymj1qi,12.8,1,2,12.8,High Value,One-time (1)
pbomvob2,12.8,1,1,12.8,High Value,One-time (1)
fdmxqqf4,12.8,1,1,12.8,High Value,One-time (1)
ag8rosu4,12.8,1,2,12.8,High Value,One-time (1)
hacvl54o,12.8,1,4,12.8,High Value,One-time (1)
11cjx2tr,12.8,1,2,12.8,High Value,One-time (1)
r0ukswl9,12.8,1,1,12.8,High Value,One-time (1)
fdxk31wb,12.8,1,5,12.8,High Value,One-time (1)
po9z8tp0,12.8,1,1,12.8,High Value,One-time (1)
ozy82ntp,12.8,1,2,12.8,High Value,One-time (1)
sedlrs7k,12.8,1,1,12.8,High Value,One-time (1)
mm399vrk,12.8,1,1,12.8,High Value,One-time (1)
k1kfn8yt,12.78,1,3,12.78,High Value,One-time (1)
5sczm08y,12.78,1,3,12.78,High Value,One-time (1)
av8fmqry,12.78,1,3,12.78,High Value,One-time (1)
mvihcwi6,12.78,1,3,12.78,High Value,One-time (1)
8uwlqzao,12.78,1,3,12.78,High Value,One-time (1)
7uri15cg,12.78,1,3,12.78,High Value,One-time (1)
nkw216k7,12.78,1,3,12.78,High Value,One-time (1)
d1tmj4r3,12.78,1,3,12.78,High Value,One-time (1)
6hfd7ltt,12.77,2,2,6.385,High Value,Occasional (2-3)
nh0vbo4o,12.76,1,4,12.76,High Value,One-time (1)
extc6ocq,12.76,1,4,12.76,High Value,One-time (1)
cqa86d7w,12.75,1,1,12.75,High Value,One-time (1)
c4e6lp0f,12.75,1,1,12.75,High Value,One-time (1)
0qi4o2qc,12.75,1,1,12.75,High Value,One-time (1)
h1wuxspy,12.75,1,5,12.75,High Value,One-time (1)
km1f8ivn,12.75,1,1,12.75,High Value,One-time (1)
5mc394ef,12.75,1,1,12.75,High Value,One-time (1)
tqgtgcf4,12.75,1,5,12.75,High Value,One-time (1)
pwh0mx1e,12.75,1,1,12.75,High Value,One-time (1)
ww5b5ab0,12.75,1,5,12.75,High Value,One-time (1)
qb8nhy1x,12.75,1,1,12.75,High Value,One-time (1)
r551npj2,12.75,1,1,12.75,High Value,One-time (1)
6ufoz1y2,12.75,1,1,12.75,High Value,One-time (1)
wvznvnq9,12.75,1,1,12.75,High Value,One-time (1)
rgz99rlo,12.75,1,1,12.75,High Value,One-time (1)
8x4tlj2o,12.75,1,3,12.75,High Value,One-time (1)
9gwouynw,12.74,1,2,12.74,High Value,One-time (1)
rtplep0z,12.74,1,2,12.74,High Value,One-time (1)
gx662ola,12.74,1,2,12.74,High Value,One-time (1)
srp9gljv,12.74,1,2,12.74,High Value,One-time (1)
2cpkfk90,12.74,1,2,12.74,High Value,One-time (1)
8dtvea56,12.74,1,2,12.74,High Value,One-time (1)
ybzc4wkq,12.74,1,2,12.74,High Value,One-time (1)
syqbbpkm,12.74,1,2,12.74,High Value,One-time (1)
lglbuwkl,12.74,1,2,12.74,High Value,One-time (1)
dna1c3cj,12.72,1,3,12.72,High Value,One-time (1)
jq9b3ba6,12.72,1,3,12.72,High Value,One-time (1)
4xczx467,12.72,1,3,12.72,High Value,One-time (1)
8xiikyei,12.72,1,3,12.72,High Value,One-time (1)
6z80hfzp,12.72,1,4,12.72,High Value,One-time (1)
31f2lqno,12.72,1,3,12.72,High Value,One-time (1)
wdrkupcj,12.72,1,3,12.72,High Value,One-time (1)
nx6vyn0l,12.72,1,3,12.72,High Value,One-time (1)
oc6ahdge,12.7,1,5,12.7,High Value,One-time (1)
s9ep0mow,12.7,1,5,12.7,High Value,One-time (1)
oumqxyb7,12.7,1,5,12.7,High Value,One-time (1)
qdzwnf16,12.7,1,5,12.7,High Value,One-time (1)
sf2t8k6k,12.69,1,3,12.69,High Value,One-time (1)
2vrswlui,12.69,1,3,12.69,High Value,One-time (1)
rcrgr29j,12.69,1,3,12.69,High Value,One-time (1)
yows8fng,12.69,1,3,12.69,High Value,One-time (1)
8aqoxlpd,12.69,1,3,12.69,High Value,One-time (1)
kifzk8je,12.69,1,3,12.69,High Value,One-time (1)
hmvuc7rw,12.69,1,3,12.69,High Value,One-time (1)
zqmmhqu2,12.69,1,3,12.69,High Value,One-time (1)
dc3t25p4,12.69,1,3,12.69,High Value,One-time (1)
t7faxrqk,12.69,1,3,12.69,High Value,One-time (1)
wb8w9bww,12.69,1,3,12.69,High Value,One-time (1)
cvtga6ke,12.69,1,3,12.69,High Value,One-time (1)
qsfuzyzv,12.69,1,3,12.69,High Value,One-time (1)
7hme6p4n,12.68,2,4,6.34,High Value,Occasional (2-3)
9uu9xjgw,12.68,1,4,12.68,High Value,One-time (1)
ir638pzl,12.67,1,4,12.67,High Value,One-time (1)
ddafs1iy,12.67,3,3,4.223333333333334,High Value,Occasional (2-3)
8wjpijn4,12.66,1,2,12.66,High Value,One-time (1)
7hu3d351,12.66,2,2,6.33,High Value,Occasional (2-3)
qvs20trc,12.66,1,2,12.66,High Value,One-time (1)
3gz29jlf,12.66,1,2,12.66,High Value,One-time (1)
lmlrtet7,12.66,1,2,12.66,High Value,One-time (1)
zg58xyjw,12.66,1,2,12.66,High Value,One-time (1)
r657os29,12.66,1,2,12.66,High Value,One-time (1)
m2hrfzig,12.64,1,2,12.64,High Value,One-time (1)
zbc7qk4k,12.63,3,3,4.21,High Value,Occasional (2-3)
beq66aue,12.6,1,2,12.6,High Value,One-time (1)
oyc3rwqm,12.6,3,4,4.2,High Value,Occasional (2-3)
lihzs09e,12.6,1,3,12.6,High Value,One-time (1)
xvir4zc6,12.6,1,2,12.6,High Value,One-time (1)
mfqwszmz,12.6,1,2,12.6,High Value,One-time (1)
mti0bjz5,12.6,1,2,12.6,High Value,One-time (1)
8himretx,12.6,1,2,12.6,High Value,One-time (1)
50e4lxdk,12.6,1,4,12.6,High Value,One-time (1)
4earx5fo,12.6,1,2,12.6,High Value,One-time (1)
s0qi9esn,12.6,1,2,12.6,High Value,One-time (1)
ywekg1nh,12.6,1,2,12.6,High Value,One-time (1)
ntczl5q2,12.6,1,3,12.6,High Value,One-time (1)
ffrqhk0g,12.6,1,2,12.6,High Value,One-time (1)
tmj1euqo,12.6,1,2,12.6,High Value,One-time (1)
w5m3awoj,12.6,1,2,12.6,High Value,One-time (1)
eukfsvxa,12.6,1,2,12.6,High Value,One-time (1)
9y4d06pe,12.6,1,2,12.6,High Value,One-time (1)
p429nqh3,12.6,1,2,12.6,High Value,One-time (1)
gkye5zsn,12.6,1,2,12.6,High Value,One-time (1)
4v4aqfu0,12.58,1,2,12.58,High Value,One-time (1)
d4mu1n01,12.58,1,2,12.58,High Value,One-time (1)
8mdd4v30,12.58,2,3,6.29,High Value,Occasional (2-3)
9nsttlh7,12.58,1,2,12.58,High Value,One-time (1)
v49npzoe,12.58,1,2,12.58,High Value,One-time (1)
crgb93wk,12.57,1,3,12.57,High Value,One-time (1)
qhdkx2qe,12.57,1,3,12.57,High Value,One-time (1)
kpdaluuw,12.57,1,1,12.57,High Value,One-time (1)
ux683f14,12.57,1,3,12.57,High Value,One-time (1)
z6egqng6,12.57,1,1,12.57,High Value,One-time (1)
xoq2oyfr,12.57,1,1,12.57,High Value,One-time (1)
0wmbscn7,12.57,1,1,12.57,High Value,One-time (1)
d1rajfhm,12.57,1,1,12.57,High Value,One-time (1)
545wrah4,12.57,1,1,12.57,High Value,One-time (1)
dn09tqbd,12.57,1,3,12.57,High Value,One-time (1)
67qzragg,12.57,1,3,12.57,High Value,One-time (1)
cplqf76m,12.57,1,3,12.57,High Value,One-time (1)
sl78o19g,12.57,1,1,12.57,High Value,One-time (1)
ui8lak2a,12.57,1,3,12.57,High Value,One-time (1)
mleqwsoq,12.57,1,1,12.57,High Value,One-time (1)
mjwm1wuv,12.57,1,3,12.57,High Value,One-time (1)
yxlbvjdr,12.56,1,4,12.56,High Value,One-time (1)
ueuy7k37,12.52,1,4,12.52,High Value,One-time (1)
ave7e51m,12.52,2,4,6.26,High Value,Occasional (2-3)
qs2gzzlm,12.52,1,4,12.52,High Value,One-time (1)
uly0wx8a,12.52,1,4,12.52,High Value,One-time (1)
etc91e2f,12.48,1,4,12.48,High Value,One-time (1)
0vgnxb5j,12.48,4,4,3.12,High Value,Frequent (4-7)
k3vhyxl9,12.48,1,4,12.48,High Value,One-time (1)
byprkhpz,12.48,1,4,12.48,High Value,One-time (1)
tbkg8b35,12.459999999999999,2,4,6.2299999999999995,High Value,Occasional (2-3)
05ewfyar,12.45,1,4,12.45,High Value,One-time (1)
1qi5pdwr,12.45,1,3,12.45,High Value,One-time (1)
haavfd61,12.44,1,1,12.44,High Value,One-time (1)
1zupvr39,12.42,1,3,12.42,High Value,One-time (1)
uxh3843h,12.42,1,3,12.42,High Value,One-time (1)
0n66cxio,12.42,1,3,12.42,High Value,One-time (1)
fnsema90,12.42,1,2,12.42,High Value,One-time (1)
mt7tj4op,12.42,1,6,12.42,High Value,One-time (1)
q2xmodlw,12.42,1,3,12.42,High Value,One-time (1)
2irxbav4,12.42,1,1,12.42,High Value,One-time (1)
3i8nnr72,12.42,1,3,12.42,High Value,One-time (1)
dayhei6v,12.42,1,3,12.42,High Value,One-time (1)
86quow4t,12.42,1,3,12.42,High Value,One-time (1)
gsgs9g2u,12.41,1,2,12.41,High Value,One-time (1)
am9609q1,12.4,1,4,12.4,High Value,One-time (1)
v6sgp3jk,12.4,1,4,12.4,High Value,One-time (1)
1qc41j2p,12.38,1,6,12.38,High Value,One-time (1)
4sdudnra,12.38,1,4,12.38,High Value,One-time (1)
jv5nyuja,12.38,1,5,12.38,High Value,One-time (1)
coxmfxtl,12.37,1,1,12.37,High Value,One-time (1)
xd1x7ifl,12.37,1,1,12.37,High Value,One-time (1)
ueyn3td4,12.37,1,1,12.37,High Value,One-time (1)
oij2h4x4,12.37,1,1,12.37,High Value,One-time (1)
myl0sv13,12.36,1,2,12.36,High Value,One-time (1)
nsgvkfi2,12.36,1,3,12.36,High Value,One-time (1)
en6ac6va,12.36,1,3,12.36,High Value,One-time (1)
rwpg4nxo,12.36,1,3,12.36,High Value,One-time (1)
ji1ihzvq,12.36,1,3,12.36,High Value,One-time (1)
jyzo9gdy,12.36,1,2,12.36,High Value,One-time (1)
s6g0fjwr,12.36,1,2,12.36,High Value,One-time (1)
uxqbub2h,12.36,1,2,12.36,High Value,One-time (1)
ao6e5mqc,12.36,1,4,12.36,High Value,One-time (1)
tk9wzztx,12.36,1,2,12.36,High Value,One-time (1)
d1x7ajkx,12.36,1,2,12.36,High Value,One-time (1)
0yqrfef3,12.36,1,4,12.36,High Value,One-time (1)
smzocxmz,12.36,1,4,12.36,High Value,One-time (1)
eggwh764,12.36,1,2,12.36,High Value,One-time (1)
qimq02sr,12.36,1,4,12.36,High Value,One-time (1)
43kez8pv,12.36,1,3,12.36,High Value,One-time (1)
byr2ftxu,12.36,1,4,12.36,High Value,One-time (1)
gugy6h1x,12.36,1,3,12.36,High Value,One-time (1)
lsriq5dz,12.36,1,2,12.36,High Value,One-time (1)
96k4o67b,12.35,1,5,12.35,High Value,One-time (1)
xnba8ikv,12.34,1,2,12.34,High Value,One-time (1)
4h9vyh2g,12.34,1,2,12.34,High Value,One-time (1)
pwg3xg0t,12.34,3,3,4.113333333333333,High Value,Occasional (2-3)
4k3039va,12.34,1,2,12.34,High Value,One-time (1)
we75531o,12.34,1,2,12.34,High Value,One-time (1)
ia4138r6,12.34,1,2,12.34,High Value,One-time (1)
h3yy95uc,12.34,1,2,12.34,High Value,One-time (1)
mb7getsi,12.34,1,2,12.34,High Value,One-time (1)
qil98m6y,12.34,1,2,12.34,High Value,One-time (1)
7rgr6e4t,12.34,1,2,12.34,High Value,One-time (1)
dq08sg40,12.34,1,2,12.34,High Value,One-time (1)
u51pwbsg,12.34,1,2,12.34,High Value,One-time (1)
w06oh7rl,12.34,1,2,12.34,High Value,One-time (1)
t0hbl1jq,12.34,1,2,12.34,High Value,One-time (1)
82lp58gd,12.34,1,2,12.34,High Value,One-time (1)
fueacody,12.34,1,2,12.34,High Value,One-time (1)
bhrg1zsx,12.34,1,2,12.34,High Value,One-time (1)
6wxmtrb0,12.33,1,3,12.33,High Value,One-time (1)
58d9k64a,12.3,1,1,12.3,High Value,One-time (1)
etiwqt4v,12.3,1,5,12.3,High Value,One-time (1)
qk23292o,12.3,1,6,12.3,High Value,One-time (1)
qzyv9kxj,12.3,1,3,12.3,High Value,One-time (1)
cw9cum6s,12.3,1,1,12.3,High Value,One-time (1)
o8mdllj0,12.3,1,1,12.3,High Value,One-time (1)
4t9tplut,12.3,1,3,12.3,High Value,One-time (1)
8dlvqop5,12.3,1,1,12.3,High Value,One-time (1)
hogcj74y,12.3,1,5,12.3,High Value,One-time (1)
w75gimjs,12.3,1,5,12.3,High Value,One-time (1)
hmtxp41c,12.3,1,6,12.3,High Value,One-time (1)
819fmsyg,12.3,1,1,12.3,High Value,One-time (1)
bzjts6zb,12.3,1,1,12.3,High Value,One-time (1)
1kx7y8vh,12.3,1,1,12.3,High Value,One-time (1)
9i4url6n,12.3,1,5,12.3,High Value,One-time (1)
ty8trgwi,12.28,1,2,12.28,High Value,One-time (1)
c50b8y5d,12.25,2,3,6.125,High Value,Occasional (2-3)
5q9qypnz,12.24,1,4,12.24,High Value,One-time (1)
x0vv62p6,12.24,1,2,12.24,High Value,One-time (1)
iu7w7gse,12.24,1,2,12.24,High Value,One-time (1)
mysb8m5y,12.24,1,4,12.24,High Value,One-time (1)
410nvvr0,12.24,1,2,12.24,High Value,One-time (1)
0hfe4zuh,12.24,1,2,12.24,High Value,One-time (1)
sai4n6ri,12.24,1,4,12.24,High Value,One-time (1)
87jjg8r6,12.24,1,2,12.24,High Value,One-time (1)
jho68qpa,12.24,1,4,12.24,High Value,One-time (1)
tyrm314l,12.24,1,4,12.24,High Value,One-time (1)
c9luerjq,12.239999999999998,2,3,6.119999999999999,High Value,Occasional (2-3)
lvu9rnmi,12.22,1,2,12.22,High Value,One-time (1)
i2caodg3,12.22,1,2,12.22,High Value,One-time (1)
d6fnrtgg,12.22,1,2,12.22,High Value,One-time (1)
4lviu7n8,12.22,1,2,12.22,High Value,One-time (1)
67nxk1y5,12.22,1,2,12.22,High Value,One-time (1)
0meq5tq7,12.22,1,2,12.22,High Value,One-time (1)
3jonou9i,12.22,1,2,12.22,High Value,One-time (1)
0855qjob,12.22,1,2,12.22,High Value,One-time (1)
6xna4ja3,12.22,1,2,12.22,High Value,One-time (1)
lwk7wpdm,12.22,1,2,12.22,High Value,One-time (1)
t83qrur6,12.22,1,2,12.22,High Value,One-time (1)
pngbu6od,12.22,1,2,12.22,High Value,One-time (1)
hla40bei,12.22,1,2,12.22,High Value,One-time (1)
tdeyog9z,12.22,1,2,12.22,High Value,One-time (1)
1gzhvfdd,12.22,1,2,12.22,High Value,One-time (1)
m050ovjj,12.22,1,2,12.22,High Value,One-time (1)
vo9g0ocm,12.22,1,2,12.22,High Value,One-time (1)
zfnmffu4,12.22,1,2,12.22,High Value,One-time (1)
n868t8yi,12.22,1,2,12.22,High Value,One-time (1)
nr3tqjkc,12.22,1,2,12.22,High Value,One-time (1)
v3j5jc8d,12.22,1,2,12.22,High Value,One-time (1)
zmlll6yh,12.22,1,2,12.22,High Value,One-time (1)
hxj7c4q8,12.22,1,2,12.22,High Value,One-time (1)
n1hj74pc,12.22,1,2,12.22,High Value,One-time (1)
37r0q5ag,12.22,1,2,12.22,High Value,One-time (1)
s9yrxmip,12.22,1,2,12.22,High Value,One-time (1)
1yohgqsn,12.22,1,2,12.22,High Value,One-time (1)
uqpzk257,12.22,1,2,12.22,High Value,One-time (1)
lfjld2qx,12.22,1,2,12.22,High Value,One-time (1)
30gaixtq,12.22,1,2,12.22,High Value,One-time (1)
wh8n92tp,12.219999999999999,2,4,6.109999999999999,High Value,Occasional (2-3)
nif259j4,12.21,1,3,12.21,High Value,One-time (1)
tyx2cb2p,12.18,2,2,6.09,High Value,Occasional (2-3)
jeq8jdxs,12.18,1,3,12.18,High Value,One-time (1)
evw85ir1,12.18,1,3,12.18,High Value,One-time (1)
ksyh71w8,12.18,1,3,12.18,High Value,One-time (1)
cm5fyczu,12.17,2,3,6.085,High Value,Occasional (2-3)
dn1th1xj,12.16,3,3,4.053333333333334,High Value,Occasional (2-3)
nznkqzud,12.16,1,4,12.16,High Value,One-time (1)
zbyibivr,12.16,1,4,12.16,High Value,One-time (1)
ptpp9bi7,12.16,1,4,12.16,High Value,One-time (1)
